scenario,sim_id,league,league_calibrated,market,side,edge_pct,odd,prob_calibrated,units,bet_won,pl_units,home_score,away_score,resolved_at,n_train_at_t
G,1623,NWSL,0,,,,,,0,skip,,0,1,2026-05-24T21:00:00+00:00,430
G,1624,Primera Division,1,,,,,,0,skip,,0,1,2026-05-24T21:00:00+00:00,430
G,1625,Primera Division,1,,,,,,0,skip,,1,1,2026-05-24T21:00:00+00:00,430
G,1660,Serie C,0,,,,,,0,skip,,0,0,2026-05-24T21:00:00+00:00,430
G,1663,Premier League,1,1x2,away,22.89,6.4,0.3043,2,false,-2,3,0,2026-05-24T21:00:00+00:00,430
G,981,Serie A,0,1x2,away,11.2,5,0.3043,0.5,false,-0.5,1,0,2026-05-24T21:30:00+00:00,430
G,1001,Serie B,0,1x2,away,7.99,3.5,0.4,0.5,true,1.25,1,2,2026-05-24T21:30:00+00:00,430
G,1012,Primera Division,1,,,,,,0,skip,,0,2,2026-05-24T21:30:00+00:00,430
G,1545,Serie A,0,1x2,away,11.2,5,0.3043,0.5,false,-0.5,1,0,2026-05-24T21:30:00+00:00,430
G,1567,Serie B,0,1x2,away,7.99,3.5,0.4,0.5,true,1.25,1,2,2026-05-24T21:30:00+00:00,430
G,1576,Primera Division,1,1x2,home,14.61,3.45,0.4865,2,false,-2,0,2,2026-05-24T21:30:00+00:00,430
G,1590,Primera B Nacional,0,,,,,,0,skip,,1,1,2026-05-24T21:30:00+00:00,430
G,1026,Primera B Nacional,0,,,,,,0,skip,,0,1,2026-05-24T22:00:00+00:00,430
G,1030,Primera Division,1,,,,,,0,skip,,1,2,2026-05-24T22:00:00+00:00,430
G,1092,Serie C,0,,,,,,0,skip,,2,1,2026-05-24T22:00:00+00:00,430
G,1179,Serie B,0,,,,,,0,skip,,0,2,2026-05-24T22:00:00+00:00,430
G,1568,Serie B,0,,,,,,0,skip,,0,2,2026-05-24T22:00:00+00:00,430
G,1591,Primera B Nacional,0,,,,,,0,skip,,0,1,2026-05-24T22:00:00+00:00,430
G,1595,Primera Division,1,,,,,,0,skip,,1,2,2026-05-24T22:00:00+00:00,430
G,1661,Serie C,0,,,,,,0,skip,,2,1,2026-05-24T22:00:00+00:00,430
G,1058,NWSL,0,,,,,,0,skip,,0,1,2026-05-24T23:00:00+00:00,430
G,959,Major League Soccer,0,,,,,,0,skip,,6,4,2026-05-24T23:00:00+00:00,430
G,1524,Major League Soccer,0,,,,,,0,skip,,6,4,2026-05-24T23:00:00+00:00,430
G,1627,NWSL,0,,,,,,0,skip,,0,1,2026-05-24T23:00:00+00:00,430
G,1034,Liga Pro,0,1x2,home,10.67,3.15,0.4865,0.5,false,-0.5,1,2,2026-05-24T23:10:00+00:00,430
G,1600,Liga Pro,0,1x2,home,10.67,3.15,0.4865,0.5,false,-0.5,1,2,2026-05-24T23:10:00+00:00,430
G,982,Serie A,0,,,,,,0,skip,,0,3,2026-05-24T23:30:00+00:00,430
G,1547,Serie A,0,,,,,,0,skip,,0,3,2026-05-24T23:30:00+00:00,430
G,1002,Serie B,0,,,,,,0,skip,,1,1,2026-05-24T23:30:00+00:00,430
G,1570,Serie B,0,,,,,,0,skip,,1,1,2026-05-24T23:30:00+00:00,430
G,1136,Primera B,0,,,,,,0,skip,,2,1,2026-05-25T00:00:00+00:00,760
G,1709,Primera B,0,,,,,,0,skip,,2,1,2026-05-25T00:00:00+00:00,760
G,1102,Major League Soccer,1,btts,nao,5.69,2.3,0.5924,2,true,2.6,1,0,2026-05-25T01:00:00+00:00,760
G,1185,Liga MX,0,1x2,home,5.45,2.95,0.4609,0.5,false,-0.5,1,2,2026-05-25T01:00:00+00:00,760
G,1672,Major League Soccer,1,btts,nao,5.76,2.3,0.5933,2,true,2.6,1,0,2026-05-25T01:00:00+00:00,760
G,1682,Liga MX,0,1x2,home,5.45,2.95,0.4609,0.5,false,-0.5,1,2,2026-05-25T01:00:00+00:00,760
G,1835,Major League Soccer,1,over25,under,13.92,2.2,0.7296,2,true,2.4,1,0,2026-05-25T01:15:00+00:00,760
G,1118,K League 2,0,1x2,away,32.8,7,0.3308,0.5,false,-0.5,3,2,2026-05-25T07:30:00+00:00,760
G,1119,K League 2,0,1x2,home,12.87,3.7,0.4444,0.5,false,-0.5,0,1,2026-05-25T07:30:00+00:00,760
G,1691,K League 2,0,1x2,away,32.8,7,0.3308,0.5,false,-0.5,3,2,2026-05-25T07:30:00+00:00,760
G,1692,K League 2,0,1x2,home,12.87,3.7,0.4444,0.5,false,-0.5,0,1,2026-05-25T07:30:00+00:00,760
H,816,1. HNL,0,,,,,,0,skip,,2,0,2026-05-23T00:00:00+00:00,99
H,818,1. HNL,0,1x2,away,81.99,10,0.275,0.5,false,-0.5,6,3,2026-05-23T00:00:00+00:00,99
H,839,Primera Division,0,,,,,,0,skip,,1,1,2026-05-23T00:00:00+00:00,99
H,842,Liga 1,0,1x2,draw,22.64,3.5,0.4355,0.5,true,1.25,1,1,2026-05-23T00:00:00+00:00,99
H,853,Liga Pro,0,1x2,away,90.58,10.5,0.275,0.5,true,4.75,2,3,2026-05-23T00:00:00+00:00,99
H,866,NWSL,0,1x2,draw,23.07,3.6,0.4355,0.5,false,-0.5,1,2,2026-05-23T00:00:00+00:00,99
H,919,Primera B,0,,,,,,0,skip,,0,2,2026-05-23T00:00:00+00:00,99
H,921,Liga Pro Serie B,0,,,,,,0,skip,,0,0,2026-05-23T00:00:00+00:00,99
H,1401,Primera Division,0,,,,,,0,skip,,1,1,2026-05-23T00:00:00+00:00,99
H,1413,Liga Pro,0,1x2,away,90.58,10.5,0.275,0.5,true,4.75,2,3,2026-05-23T00:00:00+00:00,99
H,1427,NWSL,0,1x2,draw,23.07,3.6,0.4355,0.5,false,-0.5,1,2,2026-05-23T00:00:00+00:00,99
H,1486,Primera B,0,,,,,,0,skip,,0,2,2026-05-23T00:00:00+00:00,99
H,1488,Liga Pro Serie B,0,,,,,,0,skip,,0,0,2026-05-23T00:00:00+00:00,99
H,814,1. HNL,0,,,,,,0,skip,,0,0,2026-05-23T00:00:00+00:00,99
H,815,1. HNL,0,,,,,,0,skip,,2,0,2026-05-23T00:00:00+00:00,99
H,817,1. HNL,0,,,,,,0,skip,,2,0,2026-05-23T00:00:00+00:00,99
H,828,Ligat ha'Al,0,1x2,draw,29.88,3.9,0.4355,0.5,true,1.45,2,2,2026-05-23T00:00:00+00:00,99
H,829,Ligat ha'Al,0,,,,,,0,skip,,1,1,2026-05-23T00:00:00+00:00,99
H,830,Ligat ha'Al,0,,,,,,0,skip,,2,5,2026-05-23T00:00:00+00:00,99
H,843,Liga 1,0,1x2,draw,20.46,3.4,0.4355,0.5,true,1.2,1,1,2026-05-23T00:00:00+00:00,99
H,860,USL Championship,0,,,,,,0,skip,,2,0,2026-05-23T00:30:00+00:00,99
H,1421,USL Championship,0,,,,,,0,skip,,2,0,2026-05-23T00:30:00+00:00,99
H,1778,Brasileiro Women,0,,,,,,0,skip,,0,1,2026-05-23T00:30:00+00:00,99
H,797,J-League,0,,,,,,0,skip,,0,1,2026-05-23T05:00:00+00:00,99
H,798,J-League,0,1x2,draw,32,3.9,0.4355,0.5,false,-0.5,4,2,2026-05-23T05:00:00+00:00,99
H,1360,J-League,0,1x2,draw,32,3.9,0.4355,0.5,false,-0.5,4,2,2026-05-23T05:00:00+00:00,99
H,1361,J-League,0,,,,,,0,skip,,0,1,2026-05-23T05:00:00+00:00,99
H,886,K League 2,0,,,,,,0,skip,,0,1,2026-05-23T07:30:00+00:00,99
H,887,K League 2,0,1x2,draw,20.08,3.45,0.4355,0.5,false,-0.5,3,2,2026-05-23T07:30:00+00:00,99
H,1450,K League 2,0,,,,,,0,skip,,0,1,2026-05-23T07:30:00+00:00,99
H,1451,K League 2,0,1x2,draw,20.08,3.45,0.4355,0.5,false,-0.5,3,2,2026-05-23T07:30:00+00:00,99
H,845,A-League,0,,,,,,0,skip,,1,0,2026-05-23T08:10:00+00:00,99
H,1408,A-League,0,,,,,,0,skip,,1,0,2026-05-23T08:10:00+00:00,99
H,799,J-League,0,,,,,,0,skip,,1,0,2026-05-23T08:30:00+00:00,99
H,1362,J-League,0,,,,,,0,skip,,1,0,2026-05-23T08:30:00+00:00,99
H,800,J-League,0,1x2,draw,38.91,4.2,0.4355,0.5,false,-0.5,4,2,2026-05-23T09:00:00+00:00,99
H,1363,J-League,0,1x2,draw,38.91,4.2,0.4355,0.5,false,-0.5,4,2,2026-05-23T09:00:00+00:00,99
H,794,Premier League,0,1x2,draw,21.29,3.5,0.4355,0.5,true,1.25,1,1,2026-05-23T10:00:00+00:00,99
H,801,J-League,0,1x2,draw,25.03,3.6,0.4355,0.5,false,-0.5,1,0,2026-05-23T10:00:00+00:00,99
H,888,K League 2,0,,,,,,0,skip,,2,3,2026-05-23T10:00:00+00:00,99
H,1357,Premier League,0,1x2,draw,21.29,3.5,0.4355,0.5,true,1.25,1,1,2026-05-23T10:00:00+00:00,99
H,1364,J-League,0,1x2,draw,25.03,3.6,0.4355,0.5,false,-0.5,1,0,2026-05-23T10:00:00+00:00,99
H,1452,K League 2,0,,,,,,0,skip,,2,3,2026-05-23T10:00:00+00:00,99
H,775,Super League,0,,,,,,0,skip,,1,1,2026-05-23T11:00:00+00:00,99
H,780,Veikkausliiga,0,1x2,draw,33.06,4,0.4355,0.5,false,-0.5,2,1,2026-05-23T11:00:00+00:00,99
H,874,Allsvenskan Women,0,1x2,home,28.53,4.3,0.3889,0.5,false,-0.5,2,2,2026-05-23T11:00:00+00:00,99
H,878,Superettan,0,1x2,draw,23.14,3.5,0.4355,0.5,false,-0.5,2,1,2026-05-23T11:00:00+00:00,99
H,910,League One,0,,,,,,0,skip,,1,0,2026-05-23T11:00:00+00:00,99
H,911,League One,0,,,,,,0,skip,,1,1,2026-05-23T11:00:00+00:00,99
H,1338,Super League,0,,,,,,0,skip,,1,1,2026-05-23T11:00:00+00:00,99
H,1342,Veikkausliiga,0,1x2,draw,33.06,4,0.4355,0.5,false,-0.5,2,1,2026-05-23T11:00:00+00:00,99
H,1439,Allsvenskan Women,0,1x2,home,28.53,4.3,0.3889,0.5,false,-0.5,2,2,2026-05-23T11:00:00+00:00,99
H,1442,Superettan,0,1x2,draw,23.14,3.5,0.4355,0.5,false,-0.5,2,1,2026-05-23T11:00:00+00:00,99
H,1477,League One,0,,,,,,0,skip,,1,0,2026-05-23T11:00:00+00:00,99
H,1478,League One,0,,,,,,0,skip,,1,1,2026-05-23T11:00:00+00:00,99
H,912,League One,0,,,,,,0,skip,,0,0,2026-05-23T11:30:00+00:00,99
H,913,League One,0,,,,,,0,skip,,1,1,2026-05-23T11:30:00+00:00,99
H,1479,League One,0,,,,,,0,skip,,0,0,2026-05-23T11:30:00+00:00,99
H,1480,League One,0,,,,,,0,skip,,1,1,2026-05-23T11:30:00+00:00,99
H,776,Super League,0,,,,,,0,skip,,1,2,2026-05-23T11:35:00+00:00,99
H,1339,Super League,0,,,,,,0,skip,,1,2,2026-05-23T11:35:00+00:00,99
H,777,Super League,0,1x2,draw,20.18,3.4,0.4355,0.5,false,-0.5,2,0,2026-05-23T12:00:00+00:00,99
H,806,Fortuna Liga,0,,,,,,0,skip,,0,2,2026-05-23T12:00:00+00:00,99
H,807,Fortuna Liga,0,,,,,,0,skip,,1,0,2026-05-23T12:00:00+00:00,99
H,808,Fortuna Liga,0,1x2,home,28.59,4.25,0.3889,0.5,false,-0.5,0,3,2026-05-23T12:00:00+00:00,99
H,809,Fortuna Liga,0,1x2,draw,35.19,4.1,0.4355,0.5,false,-0.5,4,0,2026-05-23T12:00:00+00:00,99
H,859,First Division,0,,,,,,0,skip,,2,4,2026-05-23T12:00:00+00:00,99
H,875,Allsvenskan Women,0,1x2,draw,29.96,3.9,0.4355,0.5,false,-0.5,4,2,2026-05-23T12:00:00+00:00,99
H,1340,Super League,0,1x2,draw,20.18,3.4,0.4355,0.5,false,-0.5,2,0,2026-05-23T12:00:00+00:00,99
H,1369,Fortuna Liga,0,1x2,draw,35.19,4.1,0.4355,0.5,false,-0.5,4,0,2026-05-23T12:00:00+00:00,99
H,1370,Fortuna Liga,0,,,,,,0,skip,,0,2,2026-05-23T12:00:00+00:00,99
H,1371,Fortuna Liga,0,,,,,,0,skip,,1,0,2026-05-23T12:00:00+00:00,99
H,1372,Fortuna Liga,0,1x2,home,28.59,4.25,0.3889,0.5,false,-0.5,0,3,2026-05-23T12:00:00+00:00,99
H,1419,First Division,0,,,,,,0,skip,,2,4,2026-05-23T12:00:00+00:00,99
H,1438,Allsvenskan Women,0,1x2,draw,29.96,3.9,0.4355,0.5,false,-0.5,4,2,2026-05-23T12:00:00+00:00,99
H,1777,Elitedivisionen Women,0,1x2,draw,34.13,4.1,0.4355,0.5,false,-0.5,1,0,2026-05-23T12:00:00+00:00,99
H,795,Premier League,0,1x2,away,34.59,6.5,0.275,0.5,false,-0.5,0,0,2026-05-23T12:30:00+00:00,99
H,1358,Premier League,0,1x2,away,34.59,6.5,0.275,0.5,false,-0.5,0,0,2026-05-23T12:30:00+00:00,99
H,778,Allsvenskan,0,,,,,,0,skip,,2,1,2026-05-23T13:00:00+00:00,99
H,779,Allsvenskan,0,,,,,,0,skip,,2,0,2026-05-23T13:00:00+00:00,99
H,819,Primera Division,0,,,,,,0,skip,,1,2,2026-05-23T13:00:00+00:00,99
H,846,Premier League,0,,,,,,0,skip,,0,0,2026-05-23T13:00:00+00:00,99
H,847,Premier League,0,,,,,,0,skip,,0,1,2026-05-23T13:00:00+00:00,99
H,848,Premier League,0,1x2,draw,20.49,3.4,0.4355,0.5,false,-0.5,0,1,2026-05-23T13:00:00+00:00,99
H,849,Premier League,0,,,,,,0,skip,,2,2,2026-05-23T13:00:00+00:00,99
H,850,Premier League,0,,,,,,0,skip,,0,2,2026-05-23T13:00:00+00:00,99
H,851,Premier League,0,,,,,,0,skip,,1,0,2026-05-23T13:00:00+00:00,99
H,852,Premier League,0,,,,,,0,skip,,0,0,2026-05-23T13:00:00+00:00,99
H,871,Ykkösliiga,0,,,,,,0,skip,,0,1,2026-05-23T13:00:00+00:00,99
H,876,Allsvenskan Women,0,,,,,,0,skip,,0,3,2026-05-23T13:00:00+00:00,99
H,877,Allsvenskan Women,0,1x2,draw,37.56,4.25,0.4355,0.5,false,-0.5,0,1,2026-05-23T13:00:00+00:00,99
H,879,Superettan,0,,,,,,0,skip,,1,0,2026-05-23T13:00:00+00:00,99
H,880,Superettan,0,1x2,draw,24.37,3.6,0.4355,0.5,false,-0.5,1,0,2026-05-23T13:00:00+00:00,99
H,1341,Allsvenskan,0,,,,,,0,skip,,2,1,2026-05-23T13:00:00+00:00,99
H,1344,Allsvenskan,0,,,,,,0,skip,,2,0,2026-05-23T13:00:00+00:00,99
H,1382,Primera Division,0,,,,,,0,skip,,1,2,2026-05-23T13:00:00+00:00,99
H,1405,Premier League,0,1x2,draw,20.49,3.4,0.4355,0.5,false,-0.5,0,1,2026-05-23T13:00:00+00:00,99
H,1406,Premier League,0,,,,,,0,skip,,2,2,2026-05-23T13:00:00+00:00,99
H,1407,Premier League,0,,,,,,0,skip,,0,2,2026-05-23T13:00:00+00:00,99
H,1409,Premier League,0,,,,,,0,skip,,1,0,2026-05-23T13:00:00+00:00,99
H,1410,Premier League,0,,,,,,0,skip,,0,0,2026-05-23T13:00:00+00:00,99
H,1411,Premier League,0,,,,,,0,skip,,0,0,2026-05-23T13:00:00+00:00,99
H,1412,Premier League,0,,,,,,0,skip,,0,1,2026-05-23T13:00:00+00:00,99
H,1431,Ykkösliiga,0,,,,,,0,skip,,0,1,2026-05-23T13:00:00+00:00,99
H,1440,Allsvenskan Women,0,1x2,draw,37.56,4.25,0.4355,0.5,false,-0.5,0,1,2026-05-23T13:00:00+00:00,99
H,1441,Allsvenskan Women,0,,,,,,0,skip,,0,3,2026-05-23T13:00:00+00:00,99
H,1443,Superettan,0,1x2,draw,24.37,3.6,0.4355,0.5,false,-0.5,1,0,2026-05-23T13:00:00+00:00,99
H,1446,Superettan,0,,,,,,0,skip,,1,0,2026-05-23T13:00:00+00:00,99
H,1763,Super Liga,0,1x2,away,23.81,5.8,0.275,0.5,false,-0.5,5,0,2026-05-23T13:00:00+00:00,99
H,893,Tweede Divisie,0,1x2,home,21.09,2.33,0.6531,0.5,true,0.665,5,4,2026-05-23T13:30:00+00:00,99
H,894,Tweede Divisie,0,,,,,,0,skip,,7,0,2026-05-23T13:30:00+00:00,99
H,895,Tweede Divisie,0,1x2,home,38.79,2.5,0.75,0.5,false,-0.5,1,2,2026-05-23T13:30:00+00:00,99
H,896,Tweede Divisie,0,,,,,,0,skip,,2,2,2026-05-23T13:30:00+00:00,99
H,897,Tweede Divisie,0,,,,,,0,skip,,2,4,2026-05-23T13:30:00+00:00,99
H,898,Tweede Divisie,0,,,,,,0,skip,,4,1,2026-05-23T13:30:00+00:00,99
H,899,Tweede Divisie,0,,,,,,0,skip,,2,3,2026-05-23T13:30:00+00:00,99
H,900,Tweede Divisie,0,over25,under,29.82,2.7,0.625,0.5,false,-0.5,3,2,2026-05-23T13:30:00+00:00,99
H,901,Tweede Divisie,0,,,,,,0,skip,,1,2,2026-05-23T13:30:00+00:00,99
H,1460,Tweede Divisie,0,,,,,,0,skip,,1,2,2026-05-23T13:30:00+00:00,99
H,1461,Tweede Divisie,0,,,,,,0,skip,,5,4,2026-05-23T13:30:00+00:00,99
H,1462,Tweede Divisie,0,,,,,,0,skip,,7,0,2026-05-23T13:30:00+00:00,99
H,1463,Tweede Divisie,0,1x2,home,38.79,2.5,0.75,0.5,false,-0.5,1,2,2026-05-23T13:30:00+00:00,99
H,1464,Tweede Divisie,0,,,,,,0,skip,,2,2,2026-05-23T13:30:00+00:00,99
H,1465,Tweede Divisie,0,,,,,,0,skip,,2,4,2026-05-23T13:30:00+00:00,99
H,1466,Tweede Divisie,0,,,,,,0,skip,,4,1,2026-05-23T13:30:00+00:00,99
H,1467,Tweede Divisie,0,,,,,,0,skip,,2,3,2026-05-23T13:30:00+00:00,99
H,1468,Tweede Divisie,0,over25,under,29.82,2.7,0.625,0.5,false,-0.5,3,2,2026-05-23T13:30:00+00:00,99
H,781,Veikkausliiga,0,1x2,draw,29.8,3.85,0.4355,0.5,false,-0.5,2,1,2026-05-23T14:00:00+00:00,99
H,782,Veikkausliiga,0,1x2,draw,24.41,3.6,0.4355,0.5,false,-0.5,2,0,2026-05-23T14:00:00+00:00,99
H,783,Veikkausliiga,0,1x2,draw,22.29,3.5,0.4355,0.5,false,-0.5,3,0,2026-05-23T14:00:00+00:00,99
H,784,Veikkausliiga,0,,,,,,0,skip,,0,1,2026-05-23T14:00:00+00:00,99
H,1470,Inkasso-Deildin,0,1x2,draw,25.33,3.7,0.4355,0.5,false,-0.5,5,3,2026-05-23T14:00:00+00:00,99
H,872,Ykkösliiga,0,,,,,,0,skip,,1,0,2026-05-23T14:00:00+00:00,99
H,902,Inkasso-Deildin,0,over25,under,28.34,2.62,0.625,0.5,true,0.81,0,0,2026-05-23T14:00:00+00:00,99
H,903,Inkasso-Deildin,0,1x2,draw,25.33,3.7,0.4355,0.5,false,-0.5,5,3,2026-05-23T14:00:00+00:00,99
H,904,Inkasso-Deildin,0,1x2,home,68.37,8,0.3077,0.5,false,-0.5,0,1,2026-05-23T14:00:00+00:00,99
H,1471,Inkasso-Deildin,0,1x2,home,68.37,8,0.3077,0.5,false,-0.5,0,1,2026-05-23T14:00:00+00:00,99
H,1168,1. HNL,0,,,,,,0,skip,,2,0,2026-05-23T14:00:00+00:00,99
H,1169,1. HNL,0,,,,,,0,skip,,2,0,2026-05-23T14:00:00+00:00,99
H,1343,Veikkausliiga,0,,,,,,0,skip,,0,1,2026-05-23T14:00:00+00:00,99
H,1345,Veikkausliiga,0,1x2,draw,29.8,3.85,0.4355,0.5,false,-0.5,2,1,2026-05-23T14:00:00+00:00,99
H,1346,Veikkausliiga,0,1x2,draw,24.41,3.6,0.4355,0.5,false,-0.5,2,0,2026-05-23T14:00:00+00:00,99
H,1347,Veikkausliiga,0,1x2,draw,22.29,3.5,0.4355,0.5,false,-0.5,3,0,2026-05-23T14:00:00+00:00,99
H,1379,1. HNL,0,,,,,,0,skip,,2,0,2026-05-23T14:00:00+00:00,99
H,1380,1. HNL,0,,,,,,0,skip,,2,0,2026-05-23T14:00:00+00:00,99
H,1432,Ykkösliiga,0,,,,,,0,skip,,1,0,2026-05-23T14:00:00+00:00,99
H,1469,Inkasso-Deildin,0,over25,under,28.34,2.62,0.625,0.5,true,0.81,0,0,2026-05-23T14:00:00+00:00,99
H,1329,Championship,0,1x2,draw,69.86,3.35,0.4355,0.5,false,-0.5,1,0,2026-05-23T14:30:00+00:00,99
H,796,Premier League,0,,,,,,0,skip,,1,2,2026-05-23T15:00:00+00:00,99
H,881,Superettan,0,,,,,,0,skip,,3,1,2026-05-23T15:00:00+00:00,99
H,1171,Ligat ha'Al,0,,,,,,0,skip,,2,2,2026-05-23T15:00:00+00:00,99
H,1359,Premier League,0,,,,,,0,skip,,1,2,2026-05-23T15:00:00+00:00,99
H,1390,Ligat ha'Al,0,1x2,draw,29.88,3.9,0.4355,0.5,true,1.45,2,2,2026-05-23T15:00:00+00:00,99
H,1445,Superettan,0,,,,,,0,skip,,3,1,2026-05-23T15:00:00+00:00,99
H,785,Ekstraklasa,0,1x2,home,24.73,4,0.3889,0.5,true,1.5,3,2,2026-05-23T15:30:00+00:00,99
H,786,Ekstraklasa,0,,,,,,0,skip,,2,1,2026-05-23T15:30:00+00:00,99
H,787,Ekstraklasa,0,1x2,home,32.31,2.9,0.5882,0.5,false,-0.5,1,1,2026-05-23T15:30:00+00:00,99
H,788,Ekstraklasa,0,1x2,away,63.79,8.5,0.275,0.5,false,-0.5,3,0,2026-05-23T15:30:00+00:00,99
H,789,Ekstraklasa,0,1x2,draw,38.61,4.2,0.4355,0.5,false,-0.5,4,0,2026-05-23T15:30:00+00:00,99
H,790,Ekstraklasa,0,1x2,away,84.5,10,0.275,0.5,false,-0.5,2,2,2026-05-23T15:30:00+00:00,99
H,791,Ekstraklasa,0,,,,,,0,skip,,1,0,2026-05-23T15:30:00+00:00,99
H,792,Ekstraklasa,0,1x2,away,35.02,6.4,0.275,0.5,false,-0.5,6,2,2026-05-23T15:30:00+00:00,99
H,793,Ekstraklasa,0,,,,,,0,skip,,1,1,2026-05-23T15:30:00+00:00,99
H,826,1. SNL,0,,,,,,0,skip,,3,0,2026-05-23T15:30:00+00:00,99
H,766,Championship,0,1x2,draw,20.14,3.35,0.4355,0.5,false,-0.5,1,0,2026-05-23T15:30:00+00:00,99
H,1348,Ekstraklasa,0,,,,,,0,skip,,2,1,2026-05-23T15:30:00+00:00,99
H,1349,Ekstraklasa,0,1x2,away,63.79,8.5,0.275,0.5,false,-0.5,3,0,2026-05-23T15:30:00+00:00,99
H,1350,Ekstraklasa,0,1x2,home,32.31,2.9,0.5882,0.5,false,-0.5,1,1,2026-05-23T15:30:00+00:00,99
H,1351,Ekstraklasa,0,1x2,draw,38.61,4.2,0.4355,0.5,false,-0.5,4,0,2026-05-23T15:30:00+00:00,99
H,1352,Ekstraklasa,0,1x2,away,84.5,10,0.275,0.5,false,-0.5,2,2,2026-05-23T15:30:00+00:00,99
H,1353,Ekstraklasa,0,,,,,,0,skip,,1,0,2026-05-23T15:30:00+00:00,99
H,1354,Ekstraklasa,0,1x2,away,35.02,6.4,0.275,0.5,false,-0.5,6,2,2026-05-23T15:30:00+00:00,99
H,1355,Ekstraklasa,0,1x2,home,24.73,4,0.3889,0.5,true,1.5,3,2,2026-05-23T15:30:00+00:00,99
H,1356,Ekstraklasa,0,,,,,,0,skip,,1,1,2026-05-23T15:30:00+00:00,99
H,1389,1. SNL,0,,,,,,0,skip,,3,0,2026-05-23T15:30:00+00:00,99
H,822,Super Liga,0,,,,,,0,skip,,3,0,2026-05-23T16:00:00+00:00,99
H,823,Super Liga,0,1x2,away,23.81,5.8,0.275,0.5,false,-0.5,5,0,2026-05-23T16:00:00+00:00,99
H,873,Ykkösliiga,0,1x2,draw,29.58,3.9,0.4355,0.5,false,-0.5,0,1,2026-05-23T16:00:00+00:00,99
H,923,Segunda Division,0,,,,,,0,skip,,0,1,2026-05-23T16:00:00+00:00,99
H,1147,Serie A,0,btts,nao,26.42,2.55,0.6243,0.5,false,-0.5,3,3,2026-05-23T16:00:00+00:00,99
H,1318,Serie A,0,btts,nao,26.21,2.55,0.6226,0.5,false,-0.5,3,3,2026-05-23T16:00:00+00:00,99
H,1385,Super Liga,0,1x2,away,23.81,5.8,0.275,0.5,false,-0.5,5,0,2026-05-23T16:00:00+00:00,99
H,1386,Super Liga,0,,,,,,0,skip,,3,0,2026-05-23T16:00:00+00:00,99
H,1433,Ykkösliiga,0,1x2,draw,29.58,3.9,0.4355,0.5,false,-0.5,0,1,2026-05-23T16:00:00+00:00,99
H,1453,Botola Pro,0,,,,,,0,skip,,1,2,2026-05-23T16:00:00+00:00,99
H,1490,Segunda Division,0,,,,,,0,skip,,0,1,2026-05-23T16:00:00+00:00,99
H,841,Primera Division,0,over25,over,20.23,1.78,0.8333,0.5,true,0.39,2,1,2026-05-23T16:30:00+00:00,99
H,1403,Primera Division,0,over25,over,20.23,1.78,0.8333,0.5,true,0.39,2,1,2026-05-23T16:30:00+00:00,99
H,922,Liga Pro Serie B,0,,,,,,0,skip,,1,0,2026-05-23T16:45:00+00:00,99
H,1170,1. HNL,0,,,,,,0,skip,,0,0,2026-05-23T16:45:00+00:00,99
H,1381,1. HNL,0,,,,,,0,skip,,0,0,2026-05-23T16:45:00+00:00,99
H,1489,Liga Pro Serie B,0,,,,,,0,skip,,1,0,2026-05-23T16:45:00+00:00,99
H,1175,Premier League,0,,,,,,0,skip,,0,3,2026-05-23T17:00:00+00:00,99
H,1434,Premier League,0,,,,,,0,skip,,0,0,2026-05-23T17:00:00+00:00,99
H,1435,Premier League,0,,,,,,0,skip,,3,0,2026-05-23T17:00:00+00:00,99
H,1436,Premier League,0,,,,,,0,skip,,2,2,2026-05-23T17:00:00+00:00,99
H,1437,Premier League,0,,,,,,0,skip,,0,3,2026-05-23T17:00:00+00:00,99
H,1174,Liga 1,0,1x2,draw,20.46,3.4,0.4355,0.5,true,1.2,1,1,2026-05-23T17:30:00+00:00,99
H,1404,Liga 1,0,1x2,draw,20.46,3.4,0.4355,0.5,true,1.2,1,1,2026-05-23T17:30:00+00:00,99
H,856,Primera Division,0,,,,,,0,skip,,0,0,2026-05-23T17:45:00+00:00,99
H,1416,Primera Division,0,,,,,,0,skip,,0,0,2026-05-23T17:45:00+00:00,99
H,820,Primera Division,0,,,,,,0,skip,,3,0,2026-05-23T18:00:00+00:00,99
H,825,DFB Pokal,0,1x2,away,105.21,7.5,0.4219,0.5,false,-0.5,3,0,2026-05-23T18:00:00+00:00,99
H,831,Primera B Nacional,0,,,,,,0,skip,,2,0,2026-05-23T18:00:00+00:00,99
H,833,Primera B Nacional,0,1x2,away,21.62,3.2,0.4706,0.5,true,1.1,0,1,2026-05-23T18:00:00+00:00,99
H,834,Primera B Nacional,0,,,,,,0,skip,,0,0,2026-05-23T18:00:00+00:00,99
H,1172,Ligat ha'Al,0,,,,,,0,skip,,2,5,2026-05-23T18:00:00+00:00,99
H,1173,Ligat ha'Al,0,,,,,,0,skip,,1,1,2026-05-23T18:00:00+00:00,99
H,1383,Primera Division,0,,,,,,0,skip,,3,0,2026-05-23T18:00:00+00:00,99
H,1388,DFB Pokal,0,1x2,away,113.64,7.5,0.4444,0.5,false,-0.5,3,0,2026-05-23T18:00:00+00:00,99
H,1392,Ligat ha'Al,0,,,,,,0,skip,,1,1,2026-05-23T18:00:00+00:00,99
