scenario,sim_id,league,league_calibrated,market,side,edge_pct,odd,prob_calibrated,units,bet_won,pl_units,home_score,away_score
A,1499,Premier League,1,btts,nao,75.19,2.35,0.7455,2,false,-2,1,1
A,1498,Premier League,1,1x2,home,47.46,3.45,0.4274,2,true,4.9,2,1
A,1497,Premier League,1,1x2,away,55.8,4.1,0.38,2,false,-2,1,0
A,1496,Premier League,1,over25,under,49.6,2.04,0.7333,2,false,-2,1,2
A,1495,Premier League,1,btts,nao,60.69,2.63,0.611,2,true,3.26,2,0
A,1494,Premier League,1,1x2,home,54,1.82,0.8462,2,false,-2,1,1
A,1493,Premier League,1,1x2,away,46.09,4.2,0.3478,2,false,-2,3,0
A,935,Premier League,1,btts,nao,28.82,2.65,0.4861,2,true,3.3,0,3
A,934,Premier League,1,1x2,home,45.71,3.4,0.4286,2,false,-2,1,1
A,1064,Superettan,0,btts,nao,16.56,2.32,0.5024,0.5,true,0.66,0,1
A,933,Premier League,1,1x2,home,47.86,3.45,0.4286,2,true,4.9,2,1
A,932,Premier League,1,btts,nao,75.31,2.35,0.746,2,false,-2,1,1
A,931,Premier League,1,1x2,away,62.29,4.1,0.3958,2,false,-2,1,0
A,930,Premier League,1,over25,under,41.23,2.04,0.6923,2,false,-2,1,2
A,929,Premier League,1,1x2,away,46.67,4.2,0.3492,2,false,-2,3,0
A,928,Premier League,1,btts,nao,60.14,2.63,0.6089,2,true,3.26,2,0
A,927,Premier League,1,1x2,home,37.73,1.82,0.7568,2,false,-2,1,1
A,926,Premier League,1,over25,under,62.88,3.65,0.4462,2,false,-2,1,2
A,1651,1. Liga,0,btts,nao,9.83,1.84,0.5969,0.5,true,0.42,2,0
A,1650,1. Liga,0,over25,over,17.75,1.57,0.75,0.5,true,0.285,4,1
A,1649,1. Liga,0,over25,over,36.67,1.64,0.8333,0.5,true,0.32,3,2
A,1648,1. Liga,0,1x2,away,46.09,4.2,0.3478,0.5,false,-0.5,1,1
A,1647,1. Liga,0,over25,over,26.67,1.52,0.8333,0.5,true,0.26,3,1
A,1646,1. Liga,0,1x2,away,25.4,3.3,0.38,0.5,false,-0.5,3,3
A,1645,1. Liga,0,1x2,home,66.69,3.9,0.4274,0.5,false,-0.5,1,2
A,1644,1. Liga,0,,,,,,,skip,,2,1
A,1643,1. Liga,0,1x2,home,31.15,1.55,0.8462,0.5,false,-0.5,0,0
A,1534,Allsvenskan,0,over25,over,26,1.68,0.75,0.5,true,0.34,2,3
A,1083,1. Liga,0,1x2,away,30.62,3.3,0.3958,0.5,false,-0.5,3,3
A,1082,1. Liga,0,1x2,away,30.91,8,0.1636,0.5,false,-0.5,2,0
A,1081,1. Liga,0,1x2,home,56,3.9,0.4,0.5,false,-0.5,1,2
A,1080,1. Liga,0,1x2,home,26.47,4.3,0.2941,0.5,true,1.65,3,2
A,1079,1. Liga,0,over25,over,9.78,1.52,0.7222,0.5,true,0.26,3,1
A,1078,1. Liga,0,,,,,,,skip,,2,1
A,1077,1. Liga,0,1x2,home,17.3,1.55,0.7568,0.5,false,-0.5,0,0
A,1076,1. Liga,0,over25,over,13.39,1.57,0.7222,0.5,true,0.285,4,1
A,1075,1. Liga,0,1x2,away,46.67,4.2,0.3492,0.5,false,-0.5,1,1
A,970,Allsvenskan,0,over25,over,21.33,1.68,0.7222,0.5,true,0.34,2,3
A,1553,La Liga 2,1,1x2,away,18.5,3.95,0.3,2,false,-2,3,1
A,1552,La Liga 2,1,1x2,home,24.38,1.47,0.8462,2,false,-2,0,2
A,1177,La Liga 2,1,1x2,home,11.24,1.47,0.7568,2,false,-2,0,2
A,1176,La Liga 2,1,,,,,,,skip,,3,1
A,1642,Meistriliiga,0,1x2,home,145.16,9.5,0.2581,0.5,false,-0.5,1,6
A,1615,First Division,0,1x2,home,23.95,2.9,0.4274,0.5,false,-0.5,0,1
A,1530,Eliteserien,0,1x2,away,30.61,8,0.1633,0.5,false,-0.5,3,1
A,1074,Meistriliiga,0,1x2,home,189.13,9.5,0.3043,0.5,false,-0.5,1,6
A,1049,First Division,0,1x2,home,16,2.9,0.4,0.5,false,-0.5,0,1
A,966,Eliteserien,0,1x2,away,30.91,8,0.1636,0.5,false,-0.5,3,1
A,1629,Superettan,0,btts,nao,7.08,1.92,0.5577,0.5,true,0.46,1,0
A,1628,Allsvenskan Women,0,1x2,home,20.13,2.12,0.5667,0.5,false,-0.5,0,2
A,1626,Allsvenskan Women,0,1x2,away,104.08,12.5,0.1633,0.5,false,-0.5,2,0
A,1574,Primera Division,1,over25,under,11.47,1.52,0.7333,2,true,1.04,1,0
A,1503,Serie A,1,over25,under,34.93,1.84,0.7333,2,true,1.68,1,0
A,1148,Serie A,1,over25,under,27.38,1.84,0.6923,2,true,1.68,1,0
A,1063,Superettan,0,btts,nao,7.52,1.92,0.56,0.5,true,0.46,1,0
A,1062,Allsvenskan Women,0,1x2,home,24.43,2.12,0.587,0.5,false,-0.5,0,2
A,1061,Allsvenskan Women,0,1x2,away,104.55,12.5,0.1636,0.5,false,-0.5,2,0
A,1010,Primera Division,1,over25,under,5.23,1.52,0.6923,2,true,1.04,1,0
A,1550,Fortuna Liga,0,btts,nao,6.12,2.04,0.5202,0.5,false,-0.5,2,1
A,1549,Fortuna Liga,0,over25,over,38.33,1.66,0.8333,0.5,true,0.33,2,1
A,1548,Fortuna Liga,0,btts,nao,8,2.2,0.4909,0.5,true,0.6,3,0
A,1532,Allsvenskan,0,1x2,home,28.1,1.65,0.7764,0.5,true,0.325,2,1
A,1531,Allsvenskan,0,over25,over,30.83,1.57,0.8333,0.5,true,0.285,1,2
A,1529,Super League,1,1x2,home,33.69,1.58,0.8462,2,false,-2,1,2
A,1514,League One,0,1x2,home,49.03,2.63,0.5667,0.5,true,0.815,4,1
A,947,League One,0,1x2,home,31.5,2.63,0.5,0.5,true,0.815,4,1
A,985,Fortuna Liga,0,over25,over,21.67,1.66,0.733,0.5,true,0.33,2,1
A,984,Fortuna Liga,0,1x2,home,11.52,1.9,0.587,0.5,true,0.45,3,0
A,983,Fortuna Liga,0,btts,nao,5.9,2.04,0.5191,0.5,false,-0.5,2,1
A,968,Allsvenskan,0,1x2,home,24.86,1.65,0.7568,0.5,true,0.325,2,1
A,967,Allsvenskan,0,over25,over,13.39,1.57,0.7222,0.5,true,0.285,1,2
A,964,Super League,1,1x2,home,19.57,1.58,0.7568,2,false,-2,1,2
A,1528,Super League,1,btts,nao,58,2.55,0.6196,2,true,3.1,0,5
A,1527,Super League,1,over25,over,18.33,1.42,0.8333,2,true,0.84,3,3
A,963,Super League,1,btts,nao,60.04,2.55,0.6276,2,true,3.1,0,5
A,962,Super League,1,1x2,away,30.91,8,0.1636,2,false,-2,3,3
A,1655,League One,0,over25,under,32.73,1.81,0.7333,0.5,true,0.405,0,1
A,1654,League One,0,1x2,draw,37.04,3.95,0.3469,0.5,false,-0.5,3,4
A,1087,League One,0,1x2,away,23.97,3.55,0.3492,0.5,true,1.275,0,1
A,1086,League One,0,1x2,draw,29.45,3.95,0.3277,0.5,false,-0.5,3,4
A,1653,League One,0,1x2,home,36.77,3.2,0.4274,0.5,false,-0.5,0,3
A,1526,Super League,1,over25,under,10.66,2.7,0.4098,2,false,-2,2,3
A,961,Super League,1,over25,under,20.48,2.7,0.4462,2,false,-2,2,3
A,1085,League One,0,1x2,home,37.14,3.2,0.4286,0.5,false,-0.5,0,3
A,1637,K League 2,0,1x2,away,25.4,3.3,0.38,0.5,false,-0.5,3,1
A,1635,K League 2,0,1x2,away,166,7,0.38,0.5,false,-0.5,3,0
A,1538,Premier League,1,1x2,away,31.58,10,0.1316,2,false,-2,3,2
A,1537,Premier League,1,over25,under,21,1.65,0.7333,2,true,1.3,0,1
A,1536,Premier League,1,1x2,away,28.25,1.71,0.75,2,true,1.42,0,1
A,1535,Premier League,1,1x2,away,150,19,0.1316,2,false,-2,2,0
A,1070,K League 2,0,1x2,away,15.79,3.3,0.3509,0.5,false,-0.5,3,1
A,1069,K League 2,0,1x2,away,145.61,7,0.3509,0.5,false,-0.5,3,0
A,973,Premier League,1,1x2,away,210.91,19,0.1636,2,false,-2,2,0
A,972,Premier League,1,1x2,away,63.64,10,0.1636,2,false,-2,3,2
A,971,Premier League,1,over25,under,14.23,1.65,0.6923,2,true,1.3,0,1
A,969,Premier League,1,over25,over,14,2.28,0.5,2,false,-2,0,1
A,1828,Elitedivisionen Women,0,1x2,home,34.64,3.15,0.4274,0.5,false,-0.5,0,0
A,1525,Super League,1,1x2,home,22.67,2.4,0.5111,2,false,-2,0,1
A,960,Super League,1,1x2,home,15.04,2.4,0.4793,2,false,-2,0,1
A,944,Serie A,1,1x2,draw,57.31,4.8,0.3277,2,false,-2,0,2
A,942,Serie A,1,1x2,away,93.96,4.9,0.3958,2,false,-2,1,0
A,941,Serie A,1,1x2,away,63.64,10,0.1636,2,true,18,1,2
A,940,Serie A,1,1x2,away,10.45,6.75,0.1636,2,false,-2,1,0
A,1008,Division 1,0,1x2,home,14.08,2.38,0.4793,0.5,false,-0.5,1,2
A,1006,Division 1,0,btts,nao,20.86,1.68,0.7194,0.5,true,0.34,2,0
A,1005,Division 1,0,over25,over,23.49,2.23,0.5538,0.5,true,0.615,2,1
A,939,Serie A,1,over25,under,27.38,1.84,0.6923,2,true,1.68,1,0
A,937,Serie A,1,1x2,home,80.24,6.1,0.2955,2,false,-2,2,2
A,936,Serie A,1,over25,under,52.31,2.2,0.6923,2,false,-2,1,4
A,832,Primera B Nacional,1,,,,,,,skip,,2,0
A,1542,J-League,1,1x2,home,15.4,2.7,0.4274,2,false,-2,1,2
A,977,J-League,1,1x2,home,15.71,2.7,0.4286,2,false,-2,1,2
A,1652,League One,0,1x2,away,29.2,3.4,0.38,0.5,true,1.2,0,4
A,1634,K League 2,0,1x2,home,32.5,3.1,0.4274,0.5,false,-0.5,0,0
A,1084,League One,0,1x2,away,34.58,3.4,0.3958,0.5,true,1.2,0,4
A,1068,K League 2,0,1x2,home,32.86,3.1,0.4286,0.5,false,-0.5,0,0
A,1541,J-League,1,over25,over,24.14,2.4,0.5172,2,true,2.8,0,6
A,1540,J-League,1,over25,under,43,1.95,0.7333,2,false,-2,1,3
A,976,J-League,1,over25,over,32.9,2.4,0.5538,2,true,2.8,0,6
A,974,J-League,1,over25,under,35,1.95,0.6923,2,false,-2,1,3
A,1539,J-League,1,over25,under,35.67,1.85,0.7333,2,false,-2,2,3
A,975,J-League,1,over25,under,28.08,1.85,0.6923,2,false,-2,2,3
A,1622,USL Championship,1,1x2,home,45.71,3.4,0.4286,2,true,4.8,2,0
A,1522,Major League Soccer,1,over25,over,14,1.52,0.75,2,false,-2,1,1
A,957,Major League Soccer,1,over25,over,9.78,1.52,0.7222,2,false,-2,1,1
A,1054,USL Championship,1,1x2,home,62.98,3.4,0.4793,2,true,4.8,2,0
A,1619,USL Championship,1,btts,nao,19.87,2.08,0.5763,2,false,-2,3,2
A,1618,USL Championship,1,1x2,away,14,2.28,0.5,2,false,-2,2,0
A,1053,USL Championship,1,,,,,,,skip,,2,0
A,1052,USL Championship,1,btts,nao,18.91,2.08,0.5717,2,false,-2,3,2
A,1611,Primera Division,1,1x2,home,12.54,1.33,0.8462,2,true,0.66,3,0
A,1521,Major League Soccer,1,,,,,,,skip,,1,2
A,1520,Major League Soccer,1,1x2,home,8.99,2.55,0.4274,2,false,-2,1,3
A,1519,Major League Soccer,1,1x2,home,45.71,3.4,0.4286,2,false,-2,2,4
A,956,Major League Soccer,1,1x2,home,62.98,3.4,0.4793,2,false,-2,2,4
A,955,Major League Soccer,1,1x2,home,7.85,2.25,0.4793,2,false,-2,1,2
A,953,Major League Soccer,1,1x2,home,9.29,2.55,0.4286,2,false,-2,1,3
A,1045,Primera Division,1,1x2,away,39.09,8.5,0.1636,2,false,-2,3,0
A,1670,Liga de Expansión MX,0,over25,over,11.9,2.35,0.4762,0.5,true,0.675,3,1
A,1617,USL Championship,1,1x2,home,95.5,3.45,0.5667,2,true,4.9,1,0
A,1184,Liga de Expansión MX,0,over25,over,17.5,2.35,0.5,0.5,true,0.675,3,1
A,1051,USL Championship,1,1x2,home,161.08,3.45,0.7568,2,true,4.9,1,0
A,1621,NWSL,0,1x2,home,32.5,3.1,0.4274,0.5,true,1.05,2,1
A,1055,NWSL,0,1x2,home,32.86,3.1,0.4286,0.5,true,1.05,2,1
A,1616,USL Championship,1,over25,over,13.33,2.38,0.4762,2,true,2.76,2,1
A,1518,Major League Soccer,1,1x2,home,32.36,1.82,0.7273,2,true,1.64,2,1
A,1517,Major League Soccer,1,1x2,away,14.29,7,0.1633,2,false,-2,2,1
A,1516,Major League Soccer,1,1x2,home,19.68,2.8,0.4274,2,false,-2,1,2
A,954,Major League Soccer,1,over25,under,20.48,2.7,0.4462,2,false,-2,2,1
A,952,Major League Soccer,1,1x2,home,34.21,2.8,0.4793,2,false,-2,1,2
A,951,Major League Soccer,1,1x2,home,6.83,1.82,0.587,2,true,1.64,2,1
A,1050,USL Championship,1,1x2,home,19.83,2.5,0.4793,2,true,3,2,1
A,1664,Primera B,0,1x2,home,12,1.68,0.6667,0.5,true,0.34,5,0
A,1597,Liga Pro,0,1x2,draw,12.76,3.25,0.3469,0.5,true,1.125,1,1
A,1592,Primera Division,1,1x2,home,96.36,2.7,0.7273,2,false,-2,1,2
A,1543,Serie A,1,over25,over,8.62,2.1,0.5172,2,true,2.2,0,3
A,945,Serie A,1,over25,under,45.38,2.1,0.6923,2,true,2.2,1,1
A,943,Serie A,1,1x2,home,12,1.48,0.7568,2,true,0.96,2,1
A,1095,Primera B,0,,,,,,,skip,,5,0
A,1031,Liga Pro,0,over25,over,9.09,1.97,0.5538,0.5,false,-0.5,1,1
A,1027,Primera Division,1,1x2,home,58.48,2.7,0.587,2,false,-2,1,2
A,1007,Division 1,0,1x2,home,48.6,3.1,0.4793,0.5,true,1.05,2,1
A,1004,Division 1,0,over25,over,12.5,2.25,0.5,0.5,false,-0.5,0,1
A,1003,Division 1,0,1x2,home,25,4.25,0.2941,0.5,false,-0.5,1,2
A,978,Serie A,1,over25,over,16.29,2.1,0.5538,2,true,2.2,0,3
A,938,Serie A,1,btts,nao,59.2,2.55,0.6243,2,false,-2,3,3
A,1426,USL Championship,1,over25,over,8,1.83,0.5902,2,true,1.66,4,1
A,1425,USL Championship,1,,,,,,,skip,,3,0
A,1376,Serie B,0,btts,nao,29.04,1.79,0.7209,0.5,true,0.395,0,1
A,1337,Major League Soccer,1,1x2,home,33.69,1.58,0.8462,2,true,1.16,6,2
A,1336,Major League Soccer,1,1x2,home,33.82,1.84,0.7273,2,true,1.68,1,0
A,1335,Major League Soccer,1,over25,over,35,1.8,0.75,2,true,1.6,4,4
A,865,USL Championship,1,,,,,,,skip,,4,1
A,864,USL Championship,1,1x2,draw,6.12,3.7,0.2868,2,false,-2,3,0
A,813,Serie B,0,btts,nao,28.81,1.79,0.7196,0.5,true,0.395,0,1
A,774,Major League Soccer,1,1x2,home,31.43,1.84,0.7143,2,true,1.68,1,0
A,773,Major League Soccer,1,over25,over,30,1.8,0.7222,2,true,1.6,4,4
A,772,Major League Soccer,1,over25,over,24,1.24,1,2,true,0.48,6,2
A,1423,USL Championship,1,1x2,home,92.34,4.5,0.4274,2,true,7,4,3
A,1422,USL Championship,1,btts,nao,13.67,2.02,0.5627,2,false,-2,3,1
A,1373,Primera A,0,1x2,home,39.62,1.65,0.8462,0.5,true,0.325,3,1
A,863,USL Championship,1,1x2,home,80,4.5,0.4,2,true,7,4,3
A,862,USL Championship,1,btts,nao,13.22,2.02,0.5605,2,false,-2,3,1
A,810,Primera A,0,1x2,home,24.86,1.65,0.7568,0.5,true,0.325,3,1
A,1483,Serie C,0,1x2,away,55.8,4.1,0.38,0.5,false,-0.5,1,1
A,1482,Serie C,0,over25,over,24.76,2.62,0.4762,0.5,false,-0.5,0,0
A,1430,NWSL,0,1x2,draw,13.33,3.4,0.3333,0.5,false,-0.5,2,1
A,916,Serie C,0,1x2,away,43.86,4.1,0.3509,0.5,false,-0.5,1,1
A,914,Serie C,0,over25,over,31,2.62,0.5,0.5,false,-0.5,0,0
A,868,NWSL,0,1x2,away,5.26,3,0.3509,0.5,false,-0.5,2,1
A,1418,Primera Division,1,btts,nao,13.96,1.75,0.6512,2,true,1.5,1,0
A,858,Primera Division,1,1x2,draw,17.6,4.1,0.2868,2,false,-2,1,0
A,1485,Premier League,1,1x2,away,52,4,0.38,2,false,-2,1,1
A,1429,Primera Division,1,1x2,home,17.54,2.75,0.4274,2,false,-2,0,2
A,1428,Primera Division,1,over25,over,23.93,2.1,0.5902,2,true,2.2,2,1
A,1420,USL Championship,1,1x2,home,19.68,2.8,0.4274,2,false,-2,0,0
A,1367,Serie A,1,over25,over,26.3,2.14,0.5902,2,true,2.28,3,2
A,1366,Serie A,1,1x2,home,12.41,2.63,0.4274,2,true,3.26,1,0
A,918,Premier League,1,1x2,away,58.33,4,0.3958,2,false,-2,1,1
A,870,Primera Division,1,over25,over,16.29,2.1,0.5538,2,true,2.2,2,1
A,869,Primera Division,1,1x2,home,17.86,2.75,0.4286,2,false,-2,0,2
A,861,USL Championship,1,1x2,home,34.21,2.8,0.4793,2,false,-2,0,0
A,805,Serie A,1,over25,over,18.51,2.14,0.5538,2,true,2.28,3,2
A,804,Serie A,1,over25,over,18.51,2.14,0.5538,2,false,-2,1,0
A,1487,Primera B,0,1x2,home,41.09,1.94,0.7273,0.5,false,-0.5,1,1
A,1415,Liga Pro,0,over25,under,37.13,1.87,0.7333,0.5,false,-0.5,1,2
A,1384,Primera Division,1,1x2,away,56.52,4.5,0.3478,2,false,-2,1,0
A,1375,Serie B,0,btts,sim,25.41,2.1,0.5972,0.5,false,-0.5,3,0
A,920,Primera B,0,1x2,home,13.87,1.94,0.587,0.5,false,-0.5,1,1
A,855,Liga Pro,0,over25,under,29.46,1.87,0.6923,0.5,false,-0.5,1,2
A,821,Primera Division,1,1x2,away,57.14,4.5,0.3492,2,false,-2,1,0
A,812,Serie B,0,1x2,away,14.55,7,0.1636,0.5,false,-0.5,3,0
A,1378,Division 1,0,1x2,home,58.44,3.1,0.5111,0.5,true,1.05,2,1
A,1167,Division 1,0,1x2,home,48.6,3.1,0.4793,0.5,true,1.05,2,1
A,838,Primera B Nacional,1,1x2,home,24.29,2.9,0.4286,2,true,3.8,1,0
A,1492,Segunda Division,0,over25,under,35.67,1.85,0.7333,0.5,true,0.425,0,0
A,1334,Major League Soccer,1,btts,nao,39.79,2.55,0.5482,2,false,-2,1,1
A,925,Segunda Division,0,over25,under,28.08,1.85,0.6923,0.5,true,0.425,0,0
A,771,Major League Soccer,1,btts,nao,37.32,2.55,0.5385,2,false,-2,1,1
A,1481,Serie C,0,over25,over,31.9,2.55,0.5172,0.5,false,-0.5,0,2
A,1455,Botola Pro,0,1x2,home,28.23,3,0.4274,0.5,false,-0.5,1,1
A,1424,NWSL,0,1x2,home,32.5,3.1,0.4274,0.5,false,-0.5,1,2
A,1417,Primera Division,1,,,,,,,skip,,0,0
A,1368,Serie A,1,over25,over,15.67,1.96,0.5902,2,false,-2,1,1
A,1365,Serie A,1,1x2,home,47.2,2.88,0.5111,2,true,3.76,2,0
A,915,Serie C,0,over25,over,41.21,2.55,0.5538,0.5,false,-0.5,0,2
A,867,NWSL,0,1x2,home,48.6,3.1,0.4793,0.5,false,-0.5,1,2
A,857,Primera Division,1,1x2,home,65.37,3.45,0.4793,2,false,-2,0,0
A,803,Serie A,1,1x2,home,38.05,2.88,0.4793,2,true,3.76,2,0
A,802,Serie A,1,1x2,home,12.11,1.91,0.587,2,false,-2,1,1
A,1400,Primera B Nacional,1,1x2,away,53.04,4.4,0.3478,2,false,-2,2,1
A,1398,Primera B Nacional,1,1x2,home,23.95,2.9,0.4274,2,true,3.8,1,0
A,836,Primera B Nacional,1,1x2,away,54.39,4.4,0.3509,2,false,-2,2,1
A,1484,Premier League,1,1x2,draw,12.76,3.25,0.3469,2,true,4.5,1,1
A,1414,Liga Pro,0,1x2,draw,26.63,3.65,0.3469,0.5,true,1.325,2,2
A,1402,Primera Division,1,,,,,,,skip,,2,2
A,1399,Primera B Nacional,1,btts,nao,13.4,1.48,0.7662,2,false,-2,1,1
A,1377,Division 1,0,1x2,draw,19.69,3.45,0.3469,0.5,false,-0.5,1,2
A,1374,Serie B,0,1x2,away,20,3.45,0.3478,0.5,false,-0.5,2,1
A,1328,La Liga,1,btts,nao,34.29,2.28,0.589,2,false,-2,4,2
A,1327,La Liga,1,1x2,home,92.92,2.28,0.8462,2,true,2.56,2,1
A,1326,La Liga,1,over25,under,30.34,2.7,0.4828,2,false,-2,3,1
A,1325,La Liga,1,1x2,home,22.67,2.4,0.5111,2,false,-2,1,2
A,1324,La Liga,1,over25,over,46.25,1.95,0.75,2,false,-2,1,0
A,1323,La Liga,1,btts,nao,26.85,1.64,0.7735,2,true,1.28,1,0
A,1322,La Liga,1,1x2,draw,21.43,3.5,0.3469,2,true,5,1,1
A,1321,La Liga,1,btts,nao,8.28,2.2,0.4922,2,false,-2,1,1
A,1320,La Liga,1,over25,over,35.75,1.81,0.75,2,true,1.62,3,0
A,765,La Liga,1,btts,nao,17.22,2,0.5861,2,false,-2,1,2
A,764,La Liga,1,1x2,draw,14.71,3.5,0.3277,2,true,5,1,1
A,763,La Liga,1,btts,nao,32.08,2.28,0.5793,2,false,-2,4,2
A,762,La Liga,1,1x2,home,29.42,2.7,0.4793,2,true,3.4,1,0
A,761,La Liga,1,over25,under,20.48,2.7,0.4462,2,false,-2,3,1
A,760,La Liga,1,1x2,draw,11.86,3.9,0.2868,2,true,5.8,1,1
A,759,La Liga,1,over25,over,30.72,1.81,0.7222,2,true,1.62,3,0
A,758,La Liga,1,1x2,home,72.54,2.28,0.7568,2,true,2.56,2,1
A,757,La Liga,1,over25,over,40.83,1.95,0.7222,2,false,-2,1,0
A,1166,Division 1,0,1x2,home,25,4.25,0.2941,0.5,false,-0.5,1,2
A,917,Premier League,1,1x2,away,16.77,2.95,0.3958,2,false,-2,1,1
A,854,Liga Pro,0,1x2,draw,19.62,3.65,0.3277,0.5,true,1.325,2,2
A,840,Primera Division,1,over25,over,5.77,1.91,0.5538,2,true,1.82,2,2
A,837,Primera B Nacional,1,btts,nao,14.17,1.48,0.7714,2,false,-2,1,1
A,811,Serie B,0,1x2,away,20.48,3.45,0.3492,0.5,false,-0.5,2,1
A,1333,Major League Soccer,1,1x2,home,40.46,1.66,0.8462,2,true,1.32,3,0
A,1332,Pro League,1,over25,under,37.87,1.88,0.7333,2,true,1.76,0,2
A,1331,Pro League,1,over25,under,17.31,2.43,0.4828,2,true,2.86,2,0
A,1330,Pro League,1,1x2,home,66.69,3.9,0.4274,2,false,-2,0,2
A,1319,Serie A,1,1x2,home,25.23,1.48,0.8462,2,true,0.96,2,1
A,770,Pro League,1,over25,under,30.15,1.88,0.6923,2,true,1.76,0,2
A,768,Pro League,1,1x2,away,15.24,3.3,0.3492,2,false,-2,2,0
A,767,Pro League,1,1x2,home,67.14,3.9,0.4286,2,false,-2,0,2
A,1165,Major League Soccer,1,over25,over,20.75,1.61,0.75,2,true,1.22,3,0
A,1146,Serie A,1,1x2,home,12,1.48,0.7568,2,true,0.96,2,1
A,1397,Primera B Nacional,1,1x2,away,21.74,3.5,0.3478,2,false,-2,1,0
A,769,Major League Soccer,1,over25,over,20.75,1.61,0.75,2,true,1.22,3,0
A,835,Primera B Nacional,1,1x2,away,22.22,3.5,0.3492,2,false,-2,1,0
A,1491,Segunda Division,0,over25,under,32,1.8,0.7333,0.5,true,0.4,0,1
A,1391,1. SNL,0,1x2,home,8.99,2.55,0.4274,0.5,true,0.775,2,1
A,924,Segunda Division,0,over25,under,24.62,1.8,0.6923,0.5,true,0.4,0,1
A,827,1. SNL,0,,,,,,,skip,,2,1
A,1454,Botola Pro,0,1x2,away,22.45,7.5,0.1633,0.5,false,-0.5,3,2
A,1396,Primera B Nacional,1,btts,nao,13.31,1.5,0.7554,2,true,1,2,0
A,1395,Primera B Nacional,1,1x2,away,21.6,3.2,0.38,2,true,4.4,0,1
A,1394,Primera B Nacional,1,over25,over,52.38,3.2,0.4762,2,false,-2,0,0
A,1393,Ligat ha'Al,0,btts,nao,32.14,2.25,0.5873,0.5,false,-0.5,2,5
A,1392,Ligat ha'Al,0,btts,nao,34.94,2.43,0.5553,0.5,false,-0.5,1,1
A,1388,DFB Pokal,0,1x2,away,185,7.5,0.38,0.5,false,-0.5,3,0
A,1383,Primera Division,1,over25,over,13.79,2.2,0.5172,2,true,2.4,3,0
A,1173,Ligat ha'Al,0,btts,nao,33.04,2.43,0.5475,0.5,false,-0.5,1,1
A,1172,Ligat ha'Al,0,btts,nao,32.37,2.25,0.5883,0.5,false,-0.5,2,5
A,834,Primera B Nacional,1,over25,over,69.41,3.2,0.5294,2,false,-2,0,0
A,833,Primera B Nacional,1,1x2,away,26.67,3.2,0.3958,2,true,4.4,0,1
A,831,Primera B Nacional,1,btts,nao,12.06,1.5,0.7471,2,true,1,2,0
A,825,DFB Pokal,0,1x2,away,196.88,7.5,0.3958,0.5,false,-0.5,3,0
A,820,Primera Division,1,over25,over,21.83,2.2,0.5538,2,true,2.4,3,0
A,1416,Primera Division,1,1x2,home,47.46,3.45,0.4274,2,false,-2,0,0
A,856,Primera Division,1,over25,over,9.65,1.98,0.5538,2,false,-2,0,0
A,1404,Liga 1,0,btts,nao,24.43,1.97,0.6316,0.5,false,-0.5,1,1
A,1174,Liga 1,0,btts,nao,24.98,1.97,0.6344,0.5,false,-0.5,1,1
A,1437,Premier League,1,btts,nao,17.93,1.73,0.6817,2,true,1.46,0,3
A,1436,Premier League,1,over25,under,11.47,1.52,0.7333,2,false,-2,2,2
A,1435,Premier League,1,btts,nao,31.82,1.49,0.8847,2,true,0.98,3,0
A,1434,Premier League,1,1x2,away,13.04,3.25,0.3478,2,false,-2,0,0
A,1175,Premier League,1,btts,nao,17.22,1.73,0.6776,2,true,1.46,0,3
A,1489,Liga Pro Serie B,0,1x2,home,15.4,2.7,0.4274,0.5,true,0.85,1,0
A,1381,1. HNL,0,btts,nao,18.28,1.94,0.6097,0.5,true,0.47,0,0
A,1170,1. HNL,0,btts,nao,17.64,1.94,0.6064,0.5,true,0.47,0,0
A,922,Liga Pro Serie B,0,1x2,home,15.71,2.7,0.4286,0.5,true,0.85,1,0
A,1403,Primera Division,1,1x2,home,54.85,1.83,0.8462,2,true,1.66,2,1
A,841,Primera Division,1,1x2,home,38.49,1.83,0.7568,2,true,1.66,2,1
A,1490,Segunda Division,0,1x2,away,37.5,2.75,0.5,0.5,true,0.875,0,1
A,1453,Botola Pro,0,1x2,away,11.3,3.2,0.3478,0.5,true,1.1,1,2
A,1433,Ykkösliiga,0,1x2,home,79.52,4.2,0.4274,0.5,false,-0.5,0,1
A,1386,Super Liga,0,1x2,home,11.27,1.53,0.7273,0.5,true,0.265,3,0
A,1385,Super Liga,0,btts,nao,12.08,1.82,0.6158,0.5,true,0.41,5,0
A,1318,Serie A,1,btts,nao,58.76,2.55,0.6226,2,false,-2,3,3
A,1147,Serie A,1,btts,nao,59.2,2.55,0.6243,2,false,-2,3,3
A,923,Segunda Division,0,btts,nao,28.27,2.02,0.635,0.5,true,0.51,0,1
A,873,Ykkösliiga,0,1x2,home,68,4.2,0.4,0.5,false,-0.5,0,1
A,823,Super Liga,0,btts,nao,13.19,1.82,0.6219,0.5,true,0.41,5,0
A,822,Super Liga,0,1x2,home,15.78,1.53,0.7568,0.5,true,0.265,3,0
A,1389,1. SNL,0,over25,over,40,1.4,1,0.5,true,0.2,3,0
A,1356,Ekstraklasa,0,over25,under,26.87,1.73,0.7333,0.5,true,0.365,1,1
